anime_id,title,title_english,type,source,episodes,status,airing,aired_string,duration_min,rating,score,scored_by,rank,popularity,members,favorites,studio,genre,aired_from_year
25073,Makiba no Shoujo Katri Specials,,Special,Novel,2,Finished Airing,FALSE,"Apr 14, 2001 to Apr 15, 2001",45,G - All Ages,6.6,15,11139,12036,145,0,Nippon Animation,"Adventure, Slice of Life, Historical, Drama",2001
16472,Sei Yariman Gakuen Enkou Nikki The Animation,,OVA,Visual novel,1,Finished Airing,FALSE,22-Feb-13,31,Rx - Hentai,7.2,2689,,4430,6366,82,Seven,Hentai,2013
3469,Maria-sama ga Miteru: Haru Specials,Maria Watches Over Us: Printemps,Special,Light novel,6,Finished Airing,FALSE,"Oct 22, 2004 to May 23, 2005",2,PG - Children,7.47,3058,1735,4458,6253,3,Studio Deen,"Slice of Life, Romance, School, Drama, Shoujo, Shoujo Ai",2004
26395,Teekyuu 4,Teekyu 4,TV,Manga,12,Finished Airing,FALSE,"Apr 7, 2015 to Jun 23, 2015",2,PG-13 - Teens 13 or older,6.84,7768,4171,3185,14120,15,Millepensee,"Comedy, Shounen, Sports",2015
508,Tottoko Hamtarou,Hamtaro,TV,Manga,296,Finished Airing,FALSE,"Jul 7, 2000 to Mar 31, 2006",25,G - All Ages,7.02,13465,3513,1917,35475,170,TMS Entertainment,"Adventure, Comedy, Kids",2000
3630,Miracle Shoujo Limit-chan,,TV,Original,25,Finished Airing,FALSE,"Oct 1, 1973 to Mar 25, 1974",24,G - All Ages,5.91,62,7545,10284,332,1,Toei Animation,"Comedy, Magic, School, Sci-Fi, Shoujo, Super Power",1973
134,Gunslinger Girl,Gunslinger Girl,TV,Manga,13,Finished Airing,FALSE,"Oct 9, 2003 to Feb 19, 2004",24,R - 17+ (violence & profanity),7.51,55066,1608,655,128234,997,Madhouse,"Action, Psychological, Military, Drama, Sci-Fi",2003
20651,Natsume Yuujinchou: Itsuka Yuki no Hi ni,,OVA,Manga,1,Finished Airing,FALSE,1-Feb-14,23,PG-13 - Teens 13 or older,8.41,19299,161,1736,41409,73,Brain&#039;s Base,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",2014
6408,"""Bungaku Shoujo"" Movie",,Movie,Light novel,1,Finished Airing,FALSE,1-May-10,100,PG-13 - Teens 13 or older,7.54,21077,1514,1556,48638,204,Production I.G,"Mystery, Drama, Romance, School",2010
9253,Steins;Gate,Steins;Gate,TV,Visual novel,24,Finished Airing,FALSE,"Apr 6, 2011 to Sep 14, 2011",24,PG-13 - Teens 13 or older,9.14,563857,5,8,1010330,92423,White Fox,"Thriller, Sci-Fi",2011
928,Transformers Galaxy Force,Transformers Cybertron,TV,Other,52,Finished Airing,FALSE,"Jan 8, 2005 to Dec 31, 2005",24,PG-13 - Teens 13 or older,6.72,1815,4680,5697,3390,16,Gonzo,"Sci-Fi, Adventure, Mecha, Shounen",2005
470,Okusama wa Joshikousei (TV),My Wife is a High School Girl,TV,Manga,13,Finished Airing,FALSE,"Jul 2, 2005 to Sep 24, 2005",24,PG-13 - Teens 13 or older,6.42,7056,5934,2882,17116,31,Madhouse,"Slice of Life, Comedy, Romance, Drama",2005
30850,UFO Gakuen no Himitsu,The Laws of the Universe - Part 0,Movie,Original,1,Finished Airing,FALSE,10-Oct-15,125,G - All Ages,5.11,420,8937,7205,1701,2,HS Pictures Studio,"Sci-Fi, Space",2015
32869,Kuroko no Basket Movie 1: Winter Cup - Kage to Hikari,Winter Cup Highlights Episode 1 – Winter Cup Highlights -Shadow and Light-,Movie,Manga,1,Finished Airing,FALSE,3-Sep-16,87,PG-13 - Teens 13 or older,7.71,4793,1081,3200,13919,26,Production I.G,"Sports, School, Shounen",2016
6635,Ayatsuri Haramase DreamNote,,OVA,Visual novel,2,Finished Airing,FALSE,"Aug 28, 2009 to Sep 23, 2011",30,Rx - Hentai,6.2,1727,,4974,4750,17,Schoolzone,Hentai,2009
32555,Stella no Mahou,Magic of Stella,TV,4-koma manga,12,Finished Airing,FALSE,"Oct 3, 2016 to Dec 19, 2016",23,PG-13 - Teens 13 or older,6.92,8599,3858,2303,25823,37,Silver Link.,"Game, Slice of Life, Comedy, School",2016
20001,Mouretsu Atarou,,TV,Manga,90,Finished Airing,FALSE,"Apr 4, 1969 to Dec 25, 1970",25,G - All Ages,6.38,8,11338,12224,136,0,Toei Animation,"Comedy, Kids, Slice of Life",1969
36003,Kimoshiba 2,,TV,Original,13,Finished Airing,FALSE,"Apr 2, 2017 to Jun 25, 2017",1,G - All Ages,6.33,3,10882,13810,60,0,Jinnis Animation Studios,"Comedy, Kids",2017
5597,Natsu no Arashi!,,TV,Manga,13,Finished Airing,FALSE,"Apr 6, 2009 to Jun 29, 2009",23,PG-13 - Teens 13 or older,7.35,10069,2247,1898,36177,69,Shaft,"Comedy, Romance, Supernatural",2009
35522,Stella no Mahou Specials,,Special,4-koma manga,2,Finished Airing,FALSE,"Feb 24, 2017 to Mar 24, 2017",13,PG-13 - Teens 13 or older,6.75,1179,4553,6032,2905,2,Silver Link.,"Comedy, School, Slice of Life",2017
6095,Azuki-chan the Movie,,Movie,Manga,1,Finished Airing,FALSE,23-Dec-95,30,G - All Ages,6.13,193,6956,9514,500,0,Madhouse,"Comedy, Romance, Shoujo, Slice of Life",1995
34613,Garo: Honoo no Kokuin - Yurugaro,,Special,Original,23,Finished Airing,FALSE,28-Feb-15,1,PG - Children,5.52,138,8338,8112,1095,2,DLE,"Comedy, Fantasy, Parody",2015
5118,Suzumiya Haruhi-chan no Yuuutsu,The Melancholy of Haruhi-chan Suzumiya,ONA,4-koma manga,25,Finished Airing,FALSE,"Feb 14, 2009 to May 8, 2009",5,PG-13 - Teens 13 or older,7.58,40899,1414,1051,78498,400,Kyoto Animation,"Comedy, Parody",2009
27775,Plastic Memories,Plastic Memories,TV,Original,13,Finished Airing,FALSE,"Apr 5, 2015 to Jun 28, 2015",24,PG-13 - Teens 13 or older,8,172984,557,155,347473,5259,Doga Kobo,"Sci-Fi, Drama, Romance",2015
324,Kidou Keisatsu Patlabor: On Television,Patlabor: The Mobile Police - The TV Series,TV,Original,47,Finished Airing,FALSE,"Oct 11, 1989 to Sep 26, 1990",25,PG-13 - Teens 13 or older,7.77,5544,945,2629,20693,259,Sunrise,"Sci-Fi, Comedy, Police, Mecha",1989
32871,Kuroko no Basket Movie 3: Winter Cup - Tobira no Mukou,Winter Cup Highlights Episode 3 – Winter Cup Highlights -Crossing the Door-,Movie,Manga,1,Finished Airing,FALSE,3-Dec-16,88,PG-13 - Teens 13 or older,7.82,3288,844,3408,11994,22,Production I.G,"Comedy, Sports, Shounen",2016
22693,Lady Jewelpet,,TV,Original,52,Finished Airing,FALSE,"Apr 5, 2014 to Mar 28, 2015",25,PG - Children,7.65,1140,1225,5010,4675,53,"Studio Comet, Zexcs","Fantasy, Magic, Romance, Shoujo",2014
2834,Miracle☆Girls,,TV,Manga,51,Finished Airing,FALSE,"Jan 8, 1993 to Dec 24, 1993",24,G - All Ages,7.23,778,2690,6282,2615,6,Japan Taps,"Drama, Magic, Shoujo",1993
1727,Shinkyoku Soukai Polyphonica,Polyphonica,TV,Visual novel,12,Finished Airing,FALSE,"Apr 4, 2007 to Jun 20, 2007",24,PG-13 - Teens 13 or older,6.93,8334,3822,2305,25789,47,Ginga Ya,"Music, Drama, Romance, Fantasy, School",2007
1384,Kyuuketsuhime Miyu,Vampire Princess Miyu,OVA,Manga,4,Finished Airing,FALSE,"Jul 21, 1988 to Apr 21, 1989",28,PG-13 - Teens 13 or older,7.09,5561,3235,3293,13076,66,AIC,"Action, Horror, Demons, Drama, Vampire, Shoujo",1988
22125,Kuroko no Basket: Mou Ikkai Yarimasen ka,,Special,Manga,1,Finished Airing,FALSE,20-Jun-14,24,PG-13 - Teens 13 or older,7.79,13605,903,2265,26746,24,Production I.G,"Comedy, School, Shounen, Sports",2014
3086,Strait Jacket,,OVA,Light novel,3,Finished Airing,FALSE,"Nov 26, 2007 to Apr 28, 2008",26,R - 17+ (violence & profanity),6.91,10837,3886,2621,20886,38,feel.,"Action, Fantasy, Sci-Fi",2007
21809,Kenzen Robo Daimidaler,Daimidaler: Prince vs. Penguin Empire,TV,Manga,12,Finished Airing,FALSE,"Apr 5, 2014 to Jun 21, 2014",24,R+ - Mild Nudity,6.26,14734,6549,1689,43413,56,TNK,"Ecchi, Comedy, Mecha, Seinen",2014
970,Yokoyama Mitsuteru Sangokushi,,TV,Manga,47,Finished Airing,FALSE,"Oct 18, 1991 to Sep 25, 1992",23,PG-13 - Teens 13 or older,7.46,1278,1790,5567,3575,24,"Enoki Films, Dai Nippon Printing","Action, Adventure, Historical",1991
759,Tokyo Godfathers,Tokyo Godfathers,Movie,Original,1,Finished Airing,FALSE,30-Aug-03,92,PG-13 - Teens 13 or older,8.31,64313,233,679,124236,993,Madhouse,"Comedy, Drama",2003
372,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,Card Captor Sakura Movie 2: The Sealed Card,Movie,Manga,1,Finished Airing,FALSE,15-Jul-00,82,PG - Children,8.29,46158,244,1091,75722,1195,Madhouse,"Comedy, Drama, Fantasy, Magic, Romance, Shoujo",2000
12267,Takara-sagashi,Treasure Hunting,Movie,Picture book,1,Finished Airing,FALSE,4-Jun-11,9,G - All Ages,6.62,100,5137,8686,805,0,Studio Ghibli,"Adventure, Fantasy, Kids",2011
7523,Fuku-chan no Sensuikan,,Movie,Other,1,Finished Airing,FALSE,9-Nov-44,30,G - All Ages,5.26,95,8749,10539,287,0,"Asahi Production, Shochiku Animation Institute","Comedy, Military, Historical",1944
11491,Recorder to Randoseru Do♪,Recorder and Randsell,TV,Manga,13,Finished Airing,FALSE,"Jan 6, 2012 to Mar 28, 2012",3,PG-13 - Teens 13 or older,6.77,18052,4462,1930,35058,17,Seven,"Comedy, School, Seinen, Slice of Life",2012
1822,The Hakkenden,The Hakkenden: Legend of the Dog Warriors,OVA,Novel,6,Finished Airing,FALSE,"Oct 25, 1990 to Mar 25, 1991",30,R - 17+ (violence & profanity),6.71,1432,4737,4871,4982,10,Artmic,"Action, Adventure, Historical, Demons, Martial Arts, Samurai, Shounen",1990
36548,Kokkoku,Kokkoku,TV,Manga,12,Finished Airing,FALSE,"Jan 8, 2018 to Mar 26, 2018",23,R - 17+ (violence & profanity),7.22,28333,2727,973,87434,132,Geno Studio,"Psychological, Supernatural, Drama, Mystery, Seinen",2018
2221,Aishite Knight,Rock&#039;n Roll Kids,TV,Manga,42,Finished Airing,FALSE,"Mar 1, 1983 to Jan 24, 1984",25,PG - Children,6.77,1865,4434,4963,4772,34,Toei Animation,"Comedy, Romance, Shoujo",1983
14145,"Hanayaka Nari, Waga Ichizoku: Kinetograph",,OVA,Visual novel,2,Finished Airing,FALSE,"Dec 2, 2012 to Mar 14, 2013",51,PG-13 - Teens 13 or older,6.59,4350,5251,3643,10255,36,"Anpro, teamKG","Historical, Drama, Josei",2012
37590,Devilman: Crybaby - Digest Eizou,,ONA,Manga,1,Finished Airing,FALSE,24-Mar-18,3,PG-13 - Teens 13 or older,6.22,151,6677,6849,2073,2,Science SARU,"Action, Demons, Horror, Supernatural",2018
32191,Okitegami Kyouko no Bibouroku x Monogatari,,ONA,Light novel,1,Finished Airing,FALSE,31-Dec-14,0.75,PG - Children,5.74,1696,7920,5093,4498,3,Shaft,Supernatural,2015
114,Sakigake!! Cromartie Koukou,Cromartie High School,TV,Manga,26,Finished Airing,FALSE,"Oct 3, 2003 to Mar 26, 2004",12,PG-13 - Teens 13 or older,8,34420,558,992,85072,1314,Production I.G,"Comedy, School, Shounen",2003
29163,Sore ga Seiyuu!,Seiyu&#039;s Life!,TV,Web manga,13,Finished Airing,FALSE,"Jul 7, 2015 to Sep 29, 2015",23,PG-13 - Teens 13 or older,7.09,12323,3244,1986,33192,60,Gonzo,"Slice of Life, Comedy",2015
21073,Puchimas!!: Petit Petit iDOLM@STER,PUCHIM@S 2,ONA,4-koma manga,74,Finished Airing,FALSE,"Apr 1, 2014 to Jun 30, 2014",2,PG-13 - Teens 13 or older,7.31,2659,2402,4390,6476,17,Gathering,"Comedy, Slice of Life",2014
2545,Huckleberry no Bouken,,TV,Novel,26,Finished Airing,FALSE,"Jan 2, 1976 to Jun 25, 1976",25,G - All Ages,6.22,396,6689,8392,940,1,Group TAC,"Adventure, Historical, Drama",1976
23327,Space☆Dandy 2nd Season,Space Dandy 2nd Season,TV,Original,13,Finished Airing,FALSE,"Jul 6, 2014 to Sep 25, 2014",24,PG-13 - Teens 13 or older,8.28,44045,260,992,85106,908,Bones,"Space, Comedy, Sci-Fi",2014
868,Slayers Great,Slayers Movie 3,Movie,Light novel,1,Finished Airing,FALSE,2-Aug-97,59,PG-13 - Teens 13 or older,7.39,7399,2089,3159,14255,8,J.C.Staff,"Adventure, Comedy, Fantasy, Magic, Shounen",1997
665,JoJo no Kimyou na Bouken: Adventure,JoJo&#039;s Bizarre Adventure,OVA,Manga,7,Finished Airing,FALSE,"May 25, 2000 to Jan 25, 2002",30,R+ - Mild Nudity,7.22,12858,2722,2103,30169,143,APPP,"Adventure, Drama, Fantasy, Horror, Shounen, Supernatural, Vampire",2000
203,Words Worth,,OVA,Visual novel,5,Finished Airing,FALSE,"Aug 25, 1999 to Nov 25, 2000",30,Rx - Hentai,6.86,2715,,4555,5967,33,Arms,"Adventure, Demons, Fantasy, Hentai, Magic",1999
1241,Mobile Suit Gundam SEED Destiny Final Plus: The Chosen Future,Mobile Suit Gundam SEED Destiny Final Plus: The Chosen Future,OVA,Original,1,Finished Airing,FALSE,25-Dec-05,47,R - 17+ (violence & profanity),7.52,10198,1583,2822,17789,52,Sunrise,"Space, Mecha, Military, Drama, Sci-Fi",2005
12237,Koi-ken!: Watashitachi Anime ni Nacchatta!,,ONA,Manga,12,Finished Airing,FALSE,"Mar 1, 2012 to May 24, 2012",4,R+ - Mild Nudity,5.87,1101,7646,5387,3871,4,Marvy Jack,"Ecchi, Music",2012
943,Yume Tsukai,,TV,Manga,12,Finished Airing,FALSE,"Apr 9, 2006 to Jun 25, 2006",24,PG - Children,6.52,1862,5541,4393,6460,11,Madhouse,"Drama, Fantasy, Magic, Slice of Life",2006
23537,Two Down Full Base,,Special,Novel,1,Finished Airing,FALSE,5-May-82,85,PG - Children,6.18,11,12537,13043,97,0,Group TAC,"Sports, Kids",1982
1530,Kanon (2006),Kanon,TV,Visual novel,24,Finished Airing,FALSE,"Oct 6, 2006 to Mar 16, 2007",24,PG-13 - Teens 13 or older,8.11,101450,422,402,189745,4272,Kyoto Animation,"Slice of Life, Supernatural, Drama, Romance",2006
32826,Yuuki no Baton,,Music,Music,1,Finished Airing,FALSE,2-Mar-16,2,G - All Ages,6.32,513,6333,7672,1350,2,Studio Gokumi,Music,2016
285,Argento Soma,,TV,Original,25,Finished Airing,FALSE,"Oct 6, 2000 to Mar 22, 2001",25,PG-13 - Teens 13 or older,6.88,4467,3986,2950,16366,47,Sunrise,"Action, Adventure, Drama, Mecha, Military, Sci-Fi",2000
3660,Mahou no Idol Pastel Yumi,Magical Idol Pastel Yumi,TV,Original,25,Finished Airing,FALSE,"Mar 7, 1986 to Aug 29, 1986",23,G - All Ages,6.39,290,6035,7703,1326,3,Studio Pierrot,"Comedy, Fantasy, Kids, Magic, Shoujo",1986
31442,Musaigen no Phantom World,Myriad Colors Phantom World,TV,Light novel,13,Finished Airing,FALSE,"Jan 7, 2016 to Mar 31, 2016",24,PG-13 - Teens 13 or older,7,114341,3571,275,252038,884,Kyoto Animation,"Action, Comedy, Fantasy, Slice of Life, Supernatural",2016
6078,Al Caral no Isan,Legacy of Aru Kararu,OVA,Manga,1,Finished Airing,FALSE,25-Feb-93,70,R+ - Mild Nudity,5.68,116,8010,9703,448,0,"Animate Film, Visual 80","Sci-Fi, Space, Seinen",1993
1038,Mizuiro,,OVA,Visual novel,2,Finished Airing,FALSE,"Aug 23, 2002 to Dec 6, 2002",30,Rx - Hentai,5.97,542,,7209,1692,1,Arms,Hentai,2002
23319,"Suisei no Gargantia: Meguru Kouro, Haruka",Gargantia on the Verdurous Planet: Far Beyond the Voyage,OVA,Original,2,Finished Airing,FALSE,"Sep 27, 2014 to Apr 4, 2015",53,PG-13 - Teens 13 or older,7.44,11918,1872,2274,26555,20,Production I.G,"Action, Adventure, Mecha, Sci-Fi",2014
45,Rurouni Kenshin: Meiji Kenkaku Romantan,Rurouni Kenshin,TV,Manga,94,Finished Airing,FALSE,"Jan 10, 1996 to Sep 8, 1998",25,PG-13 - Teens 13 or older,8.4,135713,168,240,275431,8137,"Studio Gallop, Studio Deen","Action, Adventure, Comedy, Historical, Romance, Samurai",1996
419,Samurai Deeper Kyou,Samurai Deeper Kyo,TV,Manga,26,Finished Airing,FALSE,"Jul 2, 2002 to Dec 23, 2002",24,PG-13 - Teens 13 or older,7,20679,3578,1707,42805,196,Studio Deen,"Adventure, Comedy, Historical, Supernatural, Shounen",2002
83,Mobile Suit Gundam: The 08th MS Team - Miller&#039;s Report,,Movie,Original,1,Finished Airing,FALSE,1-Aug-98,52,PG-13 - Teens 13 or older,6.92,4804,3852,3782,9360,3,Sunrise,"Military, Sci-Fi, Drama, Romance, Mecha",1998
2923,Shugo Chara!,Shugo Chara!,TV,Manga,51,Finished Airing,FALSE,"Oct 6, 2007 to Sep 27, 2008",24,PG - Children,7.56,66065,1476,583,142737,3187,Satelight,"Comedy, Magic, School, Shoujo",2007
22789,Barakamon,Barakamon,TV,Web manga,12,Finished Airing,FALSE,"Jul 6, 2014 to Sep 28, 2014",22,PG-13 - Teens 13 or older,8.47,176274,115,176,327825,7379,Kinema Citrus,"Comedy, Slice of Life",2014
30702,Victorian Maid Maria no Houshi,,OVA,Original,1,Finished Airing,FALSE,24-Apr-15,24,Rx - Hentai,7.31,2111,,5153,4369,75,Jumondo,Hentai,2015
2516,Uchuu no Senshi,Starship Troopers,OVA,Book,6,Finished Airing,FALSE,"Oct 25, 1988 to Dec 17, 1988",25,R - 17+ (violence & profanity),6.28,1256,6492,5745,3314,3,Sunrise,"Space, Mecha, Military, Sci-Fi, Shounen",1988
1427,Lupin III: Ikiteita Majutsushi,,OVA,Manga,1,Finished Airing,FALSE,3-Apr-02,50,R+ - Mild Nudity,6.19,1343,6799,5775,3267,2,TMS Entertainment,"Action, Adventure, Mystery, Comedy, Seinen",2002
253,Jungle wa Itsumo Hare nochi Guu,Haré+Guu,TV,Manga,26,Finished Airing,FALSE,"Apr 3, 2001 to Sep 25, 2001",23,PG-13 - Teens 13 or older,7.93,10527,641,2359,25051,367,Shin-Ei Animation,"Slice of Life, Comedy, School",2001
1251,Fushigi no Umi no Nadia,Nadia: Secret of Blue Water,TV,Original,39,Finished Airing,FALSE,"Apr 13, 1990 to Apr 12, 1991",25,PG-13 - Teens 13 or older,7.62,10952,1290,1965,34098,334,Gainax,"Adventure, Comedy, Historical, Romance, Sci-Fi",1990
34914,New Game!!,New Game!!,TV,4-koma manga,12,Finished Airing,FALSE,"Jul 11, 2017 to Sep 26, 2017",24,PG-13 - Teens 13 or older,7.91,50956,682,774,111384,527,Doga Kobo,"Game, Slice of Life, Comedy",2017
10390,.hack//Quantum: Sore ike! Bokura no Chimuchimu-chan!!,".hack//Quantum: Go, Our Chim Chims!!",Special,Original,3,Finished Airing,FALSE,"Jan 28, 2011 to Apr 7, 2011",3,PG-13 - Teens 13 or older,6.62,1694,5090,4513,6066,4,Kinema Citrus,"Game, Comedy",2011
32944,CoCO & NiCO,,TV,Original,39,Finished Airing,FALSE,"Apr 8, 2016 to Feb 3, 2017",1,G - All Ages,5.63,19,9905,9888,409,2,Kachidoki Studio,"Comedy, Kids",2016
4586,Daisuki! BuBu ChaCha,I love BuBu ChaCha,TV,Original,26,Finished Airing,FALSE,"May 10, 2001 to Nov 29, 2001",25,G - All Ages,7.2,480,2802,8287,994,5,Daume,Kids,2001
2398,Digimon Adventure 02: Diablomon no Gyakushuu,Digimon Adventure 02: Revenge of Diaboromon,Movie,Original,1,Finished Airing,FALSE,3-Mar-01,30,PG - Children,7.37,21788,2144,1852,37374,35,Toei Animation,"Adventure, Comedy, Drama, Kids, Sci-Fi",2001
11783,Dog Days&#039;,,TV,Original,13,Finished Airing,FALSE,"Jul 7, 2012 to Sep 29, 2012",23,PG-13 - Teens 13 or older,7.25,36313,2604,1193,68341,142,Seven Arcs,"Action, Adventure, Magic, Fantasy",2012
321,Najica Dengeki Sakusen,Najica Blitz Tactics,TV,Original,12,Finished Airing,FALSE,"Oct 5, 2001 to Dec 27, 2001",23,R+ - Mild Nudity,6.06,4999,7217,3556,10832,8,"Studio Fantasia, Amber Film Works","Action, Ecchi, Comedy, Sci-Fi",2001
32915,Durarara!!x2 Ketsu: Dufufufu!!,Durarara!! x2 Ketsu: Dufufufu!!,Special,Light novel,1,Finished Airing,FALSE,27-Jul-16,23,R - 17+ (violence & profanity),7.71,9680,1077,2358,25107,37,Shuka,"Action, Mystery, Supernatural",2016
5013,Juugo Shounen Hyouryuuki,Adrift in the Pacific,Special,Novel,1,Finished Airing,FALSE,22-Aug-82,85,G - All Ages,6.22,114,6692,10018,379,0,Toei Animation,"Adventure, Historical, Drama",1982
10083,Shiki Specials,Shiki Specials,Special,Novel,2,Finished Airing,FALSE,"May 25, 2011 to Jun 22, 2011",23,R - 17+ (violence & profanity),7.9,26942,706,1624,45828,68,Daume,"Horror, Mystery, Supernatural, Vampire",2011
3570,Yadosagashi,House Hunting,Special,Original,1,Finished Airing,FALSE,3-Jan-06,12,G - All Ages,6.62,204,5138,7430,1513,1,Studio Ghibli,"Adventure, Fantasy, Kids, Slice of Life",2006
3114,Chiisana Kyojin Microman,,TV,Other,52,Finished Airing,FALSE,"Jan 4, 1999 to Dec 27, 1999",25,G - All Ages,6.43,87,5862,9255,580,2,Studio Pierrot,"Action, Adventure, Comedy, Kids, Mecha, Sci-Fi, Shounen, Super Power",1999
8456,Queen&#039;s Blade: Utsukushiki Toushitachi,Queen&#039;s Blade: Beautiful Warriors,OVA,Other,6,Finished Airing,FALSE,"Aug 8, 2010 to Mar 13, 2011",29,R+ - Mild Nudity,6.69,5369,4814,3197,13979,21,Arms,"Action, Adventure, Ecchi, Fantasy",2010
8339,Kachou no Koi,,OVA,Manga,1,Finished Airing,FALSE,26-Mar-10,30,R+ - Mild Nudity,6.36,4356,,3886,8766,14,Panda Factory,"Comedy, Romance, Yaoi",2010
37000,Bernard-jou Iwaku.: Ofuro Dokusho,,Special,Manga,1,Finished Airing,FALSE,20-Jan-17,3,PG-13 - Teens 13 or older,5.75,70,7893,10776,253,0,Creators in Pack,Comedy,2017
25867,Rolling☆Girls,The Rolling Girls,TV,Original,12,Finished Airing,FALSE,"Jan 11, 2015 to Mar 29, 2015",24,PG-13 - Teens 13 or older,6.64,19875,5033,1350,60089,167,Wit Studio,"Action, Adventure, Slice of Life, Super Power",2015
34277,"New Game!: Watashi, Shain Ryokou tte Hajimete nano de...",,OVA,4-koma manga,1,Finished Airing,FALSE,3-May-17,22,PG-13 - Teens 13 or older,7.46,16879,1781,1846,37500,35,Doga Kobo,"Slice of Life, Comedy, Ecchi",2017
10406,Spelunker Sensei,Spelunker Is a Teacher,OVA,4-koma manga,1,Finished Airing,FALSE,16-Mar-11,30,G - All Ages,5.14,1306,8910,6687,2168,3,Studio PuYUKAI,Comedy,2011
31397,Mesu Kyoushi 4: Kegasareta Kyoudan,,OVA,Visual novel,4,Finished Airing,FALSE,"Oct 30, 2015 to Jul 28, 2017",17,Rx - Hentai,6.83,1689,,4941,4825,22,PoRO,Hentai,2015
31994,Yami Shibai 3,Yamishibai: Japanese Ghost Stories 3,TV,Original,13,Finished Airing,FALSE,"Jan 11, 2016 to Apr 4, 2016",4,PG-13 - Teens 13 or older,6.3,9535,6423,2856,17406,25,ILCA,"Dementia, Horror, Supernatural",2016
21511,Kantai Collection: KanColle,KanColle: Kantai Collection,TV,Card game,12,Finished Airing,FALSE,"Jan 8, 2015 to Mar 26, 2015",24,PG-13 - Teens 13 or older,7.01,58479,3534,591,141236,1257,Diomedea,"Action, Military, Sci-Fi, Slice of Life, School",2015
2889,Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,Bleach the Movie: The DiamondDust Rebellion,Movie,Manga,1,Finished Airing,FALSE,22-Dec-07,92,PG-13 - Teens 13 or older,7.56,100456,1454,512,156954,589,Studio Pierrot,"Action, Adventure, Supernatural, Shounen",2007
2951,Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,,Special,Manga,1,Finished Airing,FALSE,1-Sep-05,32,PG-13 - Teens 13 or older,8.13,19833,398,1931,35016,70,Sunrise,"Action, Sci-Fi, Comedy, Historical, Parody, Samurai, Mecha, Shounen",2005
148,Kita e.: Diamond Dust Drops,Diamond Daydreams,TV,Visual novel,12,Finished Airing,FALSE,"Jan 20, 2004 to Apr 5, 2004",24,PG-13 - Teens 13 or older,6.71,1937,4714,4359,6588,8,Studio Deen,"Drama, Romance, Slice of Life",2004
27957,Steins;Gate: Soumei Eichi no Cognitive Computing,,ONA,Visual novel,4,Finished Airing,FALSE,"Oct 15, 2014 to Nov 12, 2014",3,PG-13 - Teens 13 or older,7.45,28722,1829,1494,52033,130,White Fox,"Slice of Life, Comedy",2014
30663,Docchi mo Maid,,ONA,Original,1,Finished Airing,FALSE,2004,13,PG-13 - Teens 13 or older,4.55,169,9344,9489,510,0,Ishikawa Pro,"Action, Comedy, Magic, Ecchi, Shoujo Ai",2004
35443,Nui Nui Hinobori San Kyoudai,The Three Nui Nui Hinobori Brothers,ONA,Other,0,Currently Airing,TRUE,"Apr 28, 2017 to ?",2,G - All Ages,6.13,8,11538,10987,225,0,DLE,Slice of Life,2017
23289,Gekkan Shoujo Nozaki-kun,Monthly Girls&#039; Nozaki-kun,TV,4-koma manga,12,Finished Airing,FALSE,"Jul 7, 2014 to Sep 22, 2014",24,PG-13 - Teens 13 or older,8.15,230443,372,109,419727,7460,Doga Kobo,"Comedy, Romance, School",2014
35254,Time Bokan: Gyakushuu no San Akunin,Time Bokan: The Villains Strike Back,TV,Original,24,Finished Airing,FALSE,"Oct 7, 2017 to Mar 24, 2018",23,PG-13 - Teens 13 or older,5.76,214,7892,8246,1017,0,Tatsunoko Production,"Adventure, Comedy, Historical, Mecha",2017
466,One Piece: Taose! Kaizoku Ganzack,One Piece: Defeat the Pirate Ganzack!,OVA,Manga,1,Finished Airing,FALSE,26-Jul-98,28,PG - Children,6.83,10702,4207,2650,20378,5,Production I.G,"Action, Adventure, Fantasy, Comedy, Super Power, Shounen",1998
34877,Kaettekita Dr. Slump: Arale-chan Special,,Special,Manga,1,Finished Airing,FALSE,31-Dec-90,72,PG-13 - Teens 13 or older,5.55,20,10679,11321,193,0,Toei Animation,"Sci-Fi, Comedy, Shounen",1991
2222,Dr. Slump: Arale-chan,,TV,Manga,243,Finished Airing,FALSE,"Apr 8, 1981 to Feb 19, 1986",25,PG-13 - Teens 13 or older,7.27,2436,2518,4139,7556,37,Toei Animation,"Comedy, Sci-Fi, Shounen, Slice of Life",1981
23643,Nezumi no Yomeiri,,Movie,Original,1,Finished Airing,FALSE,1961,13,G - All Ages,4.98,41,11453,12052,144,0,Toei Animation,"Kids, Fantasy",1961
19775,Sidonia no Kishi,Knights of Sidonia,TV,Manga,12,Finished Airing,FALSE,"Apr 11, 2014 to Jun 27, 2014",24,R - 17+ (violence & profanity),7.8,75882,889,522,154170,1257,Polygon Pictures,"Action, Mecha, Sci-Fi, Seinen, Space",2014
25597,Vampiyan Kids Specials,Vampiyan Kids,Special,Original,3,Finished Airing,FALSE,"Oct 25, 2002 to Nov 25, 2002",23,G - All Ages,6.33,12,12609,12654,116,0,Production I.G,"Fantasy, Comedy, Kids",2002
